imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
172.jpg,          4,          2,   212.4000,   215.3000,   197.2000,     5.0990,     5.0990,     5.0990,    85.4110,    -4.1590,     8.5883,     3.8093,     0.3858,     0.8525,     0.1934,     0.0842,     0.8443,     0.0020,     0.0083,     0.0421,         10,    10.0320,     0.8492,     5.2662,     2.7809,     0.0000,     0.0000,     0.0000,         37,         35,          4,          5, DEFECTOS 
172.jpg,          4,          3,   219.5620,   224.5041,   149.0496,     1.4142,     1.4142,     1.4142,    87.4348,   -12.9065,    36.3330,     6.1961,     4.2272,    11.7378,     0.1767,     0.3396,     0.8814,     0.0097,     0.1123,     0.0669,        121,    69.4940,     0.9912,    36.8168,     4.8746,     0.0000,     0.0000,     0.0000,         46,         16,         34,          6, DEFECTOS 
172.jpg,          4,          4,    21.6471,    21.6471,    21.6471,     3.8730,     3.8730,     3.8730,     7.9274,     0.0000,     0.0000,     5.1440,     0.0000,     0.0000,     0.0000,     0.0000,     0.0849,     0.0000,     0.0000,     0.0491,         17,    13.1000,     0.8769,     6.8198,     3.2780,     0.0000,     0.0000,     0.0000,         46,        132,          7,          3, DEFECTOS 
172.jpg,          4,          5,    16.1250,    16.1250,    16.1250,     4.6904,     4.6904,     4.6904,     5.0542,     0.0000,     0.0000,     2.4381,     0.0000,     0.0000,     0.0000,     0.0000,     0.0632,     0.0000,     0.0000,     0.0244,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,         57,        133,          4,          4, DEFECTOS 
172.jpg,          4,          6,    71.3158,    67.6667,    41.0351,     2.0000,     2.0000,     2.0000,    28.3119,    -2.9699,    16.5268,     6.2770,     1.7229,     4.8184,     0.1453,     0.4500,     0.2807,     0.0169,     0.1788,     0.0554,         57,    40.3840,     0.7458,    13.1638,     8.7693,     0.0000,     0.0000,     0.0000,         66,         96,         12,          9, DEFECTOS 
172.jpg,          4,          7,   200.1250,   209.1250,   153.8125,     4.0000,     4.0000,     4.0000,    81.9740,   -12.0717,    26.4702,     4.9734,     2.6628,     6.2231,     0.1939,     0.2647,     0.8201,     0.0009,     0.0631,     0.0550,         16,    13.0340,     0.8660,     6.7330,     3.3665,     0.0000,     0.0000,     0.0000,         94,         29,          6,          5, DEFECTOS 
172.jpg,          4,          8,   209.5000,   211.8750,   196.8750,     5.6569,     5.6569,     5.6569,    84.2962,    -3.4592,     7.1361,     4.1596,     0.4227,     0.6922,     0.1928,     0.0708,     0.8309,     0.0026,     0.0064,     0.0458,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,        103,         35,          4,          4, DEFECTOS 
184.jpg,          1,          1,   220.2126,   223.5591,   160.8110,     1.4142,     1.4142,     1.4142,    87.3991,   -10.7636,    30.4422,     7.3885,     3.2641,    10.0256,     0.1755,     0.2857,     0.8772,     0.0085,     0.1012,     0.0797,        127,    85.0680,     0.9198,    36.0391,    14.1381,     0.0000,     0.0000,     0.0000,         83,         20,         28,         15, CALYX 
184.jpg,          1,          2,   135.8333,   123.6111,    83.2778,     3.7417,     3.7417,     3.7417,    51.9874,    -1.5575,    23.7518,     4.9750,     1.0375,     3.1956,     0.1274,     0.3900,     0.5327,     0.0066,     0.0542,     0.0511,         18,    15.6560,     0.8097,     6.9420,     4.0742,     0.0000,     0.0000,     0.0000,         93,        196,          7,          5, DEFECTOS 
184.jpg,          1,          3,   119.2000,   112.0000,    96.8000,     7.1414,     7.1414,     7.1414,    47.4358,     0.0545,     9.4980,     4.6689,     0.5486,     1.3331,     0.1140,     0.1914,     0.4675,     0.0071,     0.0411,     0.0412,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        104,        196,          3,          3, DEFECTOS 
184.jpg,          2,          1,   193.9832,   197.3109,   135.8992,     1.4142,     1.4142,     1.4142,    78.0075,   -10.6558,    30.4660,     7.9535,     2.4141,     8.4471,     0.1764,     0.3183,     0.7742,     0.0088,     0.1054,     0.0853,        119,    60.8440,     0.7889,    18.8787,    11.6016,     0.0000,     0.0000,     0.0000,         53,          4,         19,         11, CALYX 
184.jpg,          3,          1,   226.0893,   227.6786,   137.3482,     1.4142,     1.4142,     1.4142,    88.5898,   -13.3222,    43.6707,     5.9918,     3.6885,    10.5783,     0.1684,     0.4019,     0.8962,     0.0070,     0.1041,     0.0670,        112,    72.2980,     0.9902,    37.8999,     5.2929,     0.0000,     0.0000,     0.0000,         53,         22,         34,          8, DEFECTOS 
184.jpg,          3,          2,   214.9740,   221.5065,   175.0519,     1.4142,     1.4142,     1.4142,    86.7389,    -9.7370,    22.1680,     6.8684,     4.0236,    10.0641,     0.2004,     0.2156,     0.8693,     0.0665,     0.0993,     0.0739,        154,    48.3720,     0.8863,    21.0134,     9.7321,     0.0000,     0.0000,     0.0000,         60,          8,         19,         10, CALYX 
184.jpg,          4,          1,   217.1667,   223.6111,   148.3333,     2.2361,     2.2361,     2.2361,    87.0044,   -13.4434,    36.1440,     6.3679,     3.2980,    11.1790,     0.1824,     0.3413,     0.8769,     0.0089,     0.1120,     0.0691,         54,    33.0560,     0.9655,    16.9409,     4.4086,     0.0000,     0.0000,     0.0000,         59,         15,         16,          7, DEFECTOS 
184.jpg,          4,          2,   214.4062,   213.7812,   114.7812,     2.8284,     2.8284,     2.8284,    83.7360,   -13.1436,    48.1965,     6.8083,     3.7206,    11.2704,     0.1644,     0.4742,     0.8464,     0.0078,     0.1281,     0.0748,         32,    21.9160,     0.9275,    11.0139,     4.1175,     0.0000,     0.0000,     0.0000,         81,         24,         11,          5, DEFECTOS 
184.jpg,          4,          3,   195.8993,   202.7410,   148.0432,     1.4142,     1.4142,     1.4142,    79.7588,   -11.2081,    26.6487,    10.0198,     2.6649,     6.3967,     0.1871,     0.2774,     0.7951,     0.0044,     0.0824,     0.1070,        139,    41.9380,     0.4659,    14.4991,    12.8295,     0.0000,     0.0000,     0.0000,         83,          7,         14,         13, CALYX 
184.jpg,          4,          4,   221.2000,   222.2000,   217.0000,     7.1414,     7.1414,     7.1414,    88.2980,    -1.2647,     2.4256,     5.4773,     0.0637,     0.1809,     0.1989,     0.0235,     0.8714,     0.0022,     0.0017,     0.0605,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        125,         37,          3,          3, DEFECTOS 
184.jpg,          4,          5,   211.6000,   214.2000,   198.2000,     7.1414,     7.1414,     7.1414,    85.0813,    -3.7004,     7.5900,     4.6658,     0.5212,     1.0070,     0.1936,     0.0747,     0.8400,     0.0022,     0.0097,     0.0518,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        130,         41,          3,          3, DEFECTOS 
189.jpg,          1,          1,   203.6869,   206.6566,   144.7273,     1.0000,     1.0000,     1.0000,    81.3540,   -10.5765,    30.5589,    10.1601,     2.9795,     8.8768,     0.1742,     0.3111,     0.8114,     0.0080,     0.1113,     0.1091,          2,     1.9600,     0.8660,     2.3094,     1.1547,     0.0000,     0.0000,     0.0000,         75,         22,         26,         16, DEFECTOS 
189.jpg,          1,          2,   201.9286,   208.5000,   135.8571,     4.2426,     4.2426,     4.2426,    81.6562,   -13.3138,    35.3043,     5.0916,     2.8822,     8.7142,     0.1818,     0.3516,     0.8176,     0.0026,     0.0947,     0.0541,         14,    11.6280,     0.8496,     6.0794,     3.2061,     0.0000,     0.0000,     0.0000,         80,         19,          6,          4, DEFECTOS 
189.jpg,          1,          3,   215.0000,   220.1250,   189.3750,     5.6569,     5.6569,     5.6569,    86.6900,    -6.9711,    14.5436,     3.1653,     1.9394,     4.1877,     0.1946,     0.1399,     0.8632,     0.0015,     0.0399,     0.0349,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,        141,         46,          4,          4, DEFECTOS 
189.jpg,          2,          1,   190.1653,   196.3636,   136.3802,     1.4142,     1.4142,     1.4142,    77.4857,   -11.6677,    29.5086,     6.5982,     2.5820,     7.0116,     0.1837,     0.3122,     0.7701,     0.0043,     0.0903,     0.0686,        121,    41.7480,     0.8518,    17.3625,     9.0955,     0.0000,     0.0000,     0.0000,         45,          8,         17,         10, CALYX 
189.jpg,          2,          2,   183.9600,   187.2000,   154.7600,     3.1623,     3.1623,     3.1623,    74.8981,    -6.7009,    16.1176,     5.4440,     1.4684,     4.1201,     0.1840,     0.1757,     0.7341,     0.0062,     0.0503,     0.0572,         25,    28.3100,     0.4166,     7.9756,     7.2503,     0.0000,     0.0000,     0.0000,         95,         32,          8,          8, DEFECTOS 
189.jpg,          3,          1,   180.5932,   181.3390,    88.4915,     2.0000,     2.0000,     2.0000,    72.0115,   -12.5412,    45.4843,     8.1790,     4.0402,    13.7081,     0.1660,     0.5317,     0.7152,     0.0100,     0.2006,     0.0864,         59,    40.8640,     0.8534,    14.1071,     7.3524,     0.0000,     0.0000,     0.0000,         38,         35,          8,         13, DEFECTOS 
189.jpg,          3,          2,   223.1250,   227.3750,   200.5000,     5.6569,     5.6569,     5.6569,    89.3995,    -6.0322,    12.6532,     3.6179,     0.7357,     1.5017,     0.1929,     0.1186,     0.8917,     0.0019,     0.0159,     0.0398,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,         39,         24,          4,          4, DEFECTOS 
189.jpg,          3,          3,   105.2000,   105.2000,    91.4000,     7.1414,     7.1414,     7.1414,    44.0782,    -2.6649,     7.7907,     4.5702,     0.5260,     0.9993,     0.1672,     0.1370,     0.4141,     0.0113,     0.0306,     0.0422,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         51,        109,          3,          3, DEFECTOS 
189.jpg,          3,          4,   217.6494,   223.9740,   184.6104,     1.7321,     1.7321,     1.7321,    87.7513,    -8.7061,    18.6559,     6.7724,     2.7192,     6.0125,     0.1931,     0.1792,     0.8783,     0.0045,     0.0638,     0.0724,         77,    33.4200,     0.7569,    12.6234,     8.2493,     0.0000,     0.0000,     0.0000,         58,          6,         12,          8, CALYX 
189.jpg,          3,          5,   220.6000,   224.6000,   199.0000,     6.7082,     6.2450,     7.1414,    88.4697,    -5.7463,    12.0912,     3.2473,     1.2451,     2.5150,     0.1925,     0.1146,     0.8808,     0.0020,     0.0257,     0.0350,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         70,         19,          3,          3, DEFECTOS 
189.jpg,          3,          6,    87.0000,    85.3333,    61.5000,     4.5826,     4.5826,     4.5826,    35.6591,    -3.6765,    14.2034,     8.4135,     0.8915,     1.6137,     0.1553,     0.3047,     0.3412,     0.0071,     0.0577,     0.0769,         12,     8.8160,     0.0000,     4.0000,     4.0000,     0.0000,     0.0000,     0.0000,         70,        104,          4,          4, DEFECTOS 
189.jpg,          3,          7,    89.6154,    89.7692,    62.3846,     4.4721,     4.4721,     4.4721,    37.3783,    -4.9706,    15.8203,     5.7884,     1.6426,     4.9159,     0.1669,     0.3108,     0.3532,     0.0066,     0.1010,     0.0546,         13,    15.6560,     0.9244,     7.8217,     2.9826,     0.0000,     0.0000,     0.0000,         73,         96,          4,          7, DEFECTOS 
189.jpg,          3,          8,   212.4762,   221.4762,   165.6667,     3.4641,     3.4641,     3.4641,    86.3700,   -12.0909,    26.4396,     4.9904,     2.2498,     5.2374,     0.1935,     0.2523,     0.8685,     0.0018,     0.0499,     0.0554,         21,    16.5820,     0.7534,     7.0125,     4.6114,     0.0000,     0.0000,     0.0000,         74,         18,          7,          6, DEFECTOS 
189.jpg,          4,          1,   216.9130,   222.5652,   184.4783,     3.3166,     3.3166,     3.3166,    87.3185,    -8.2773,    18.0776,     7.1094,     2.5408,     5.4654,     0.1913,     0.1722,     0.8728,     0.0077,     0.0548,     0.0779,         23,    16.7720,     0.8802,     8.2543,     3.9179,     0.0000,     0.0000,     0.0000,         46,         11,          8,          4, DEFECTOS 
189.jpg,          4,          2,   198.0000,   201.2000,   180.8000,     2.0000,     2.0000,     4.5826,    80.2940,    -4.6902,     9.8244,     0.9859,     1.4223,     2.8998,     0.1923,     0.1016,     0.7890,     0.0023,     0.0307,     0.0094,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         54,         16,          3,          3, DEFECTOS 
189.jpg,          4,          3,   203.7500,   213.0788,   146.9829,     1.0000,     1.0000,     1.0000,    83.1671,   -13.4691,    31.6511,     7.6409,     4.1175,    10.7326,     0.1904,     0.3157,     0.8356,     0.0071,     0.1151,     0.0820,          6,     6.4590,     0.7785,     3.8297,     2.4037,     0.0000,     0.0000,     0.0000,         58,         14,         58,         25, DEFECTOS 
189.jpg,          4,          4,   196.8220,   204.4576,   152.4492,     1.4142,     1.4142,     1.4142,    80.3765,   -11.0750,    25.2233,    10.2218,     3.7352,     8.1958,     0.1902,     0.2659,     0.8018,     0.0115,     0.1078,     0.1080,        118,    38.5640,     0.7298,    15.0495,    10.2891,     0.0000,     0.0000,     0.0000,         80,          7,         15,         10, CALYX 
189.jpg,          4,          5,   213.5000,   215.1667,   199.6667,     6.5574,     6.5574,     6.5574,    85.3585,    -3.3073,     7.4701,    11.9955,     0.7280,     1.0131,     0.1842,     0.0740,     0.8438,     0.0125,     0.0164,     0.1309,          6,     6.4590,     0.7785,     3.8297,     2.4037,     0.0000,     0.0000,     0.0000,        113,         14,          3,          3, DEFECTOS 
189.jpg,          4,          6,   221.4615,   226.9231,   193.3846,     4.4721,     4.4721,     4.4721,    89.0048,    -7.5143,    15.7857,     3.8525,     1.0684,     2.2480,     0.1937,     0.1479,     0.8899,     0.0015,     0.0214,     0.0431,         13,    12.8440,     0.9122,     6.8341,     2.8007,     0.0000,     0.0000,     0.0000,        120,         37,          5,          6, DEFECTOS 
193.jpg,          1,          1,   171.6000,   169.0000,   135.2000,     7.1414,     7.1414,     7.1414,    68.6181,    -4.7744,    17.8436,     4.6274,     0.8764,     1.9085,     0.1547,     0.2135,     0.6729,     0.0065,     0.0274,     0.0516,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         36,        174,          3,          3, DEFECTOS 
193.jpg,          1,          2,   220.6000,   224.9000,   197.5000,     5.0990,     5.0990,     5.0990,    88.5079,    -6.1454,    12.9311,     3.7351,     0.6702,     1.2980,     0.1927,     0.1222,     0.8820,     0.0016,     0.0146,     0.0410,         10,    10.0320,     0.8492,     5.2662,     2.7809,     0.0000,     0.0000,     0.0000,         72,         70,          4,          5, DEFECTOS 
193.jpg,          1,          3,   211.4000,   212.4000,   206.0000,     7.1414,     7.1414,     7.1414,    84.7867,    -1.4889,     3.0455,     5.0643,     0.2505,     0.6951,     0.1939,     0.0305,     0.8329,     0.0056,     0.0079,     0.0553,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         78,         74,          3,          3, DEFECTOS 
193.jpg,          1,          4,   189.3333,   190.4000,    96.4000,     4.1231,     4.1231,     4.1231,    75.2794,   -13.0322,    46.1285,     6.3609,     3.5783,    14.0514,     0.1683,     0.4935,     0.7493,     0.0042,     0.1552,     0.0700,         15,    11.9920,     0.7448,     5.5654,     3.7136,     0.0000,     0.0000,     0.0000,         79,        155,          6,          4, DEFECTOS 
193.jpg,          1,          5,   227.7000,   230.5000,   208.2000,     5.0990,     5.0990,     5.0990,    90.7139,    -4.7661,    10.5422,     3.4081,     1.2581,     2.2410,     0.1864,     0.0967,     0.9039,     0.0072,     0.0211,     0.0381,         10,    10.0320,     0.8492,     5.2662,     2.7809,     0.0000,     0.0000,     0.0000,         81,         95,          5,          4, DEFECTOS 
193.jpg,          1,          6,   223.8333,   226.0417,   205.6667,     3.3166,     3.3166,     3.3166,    89.1996,    -4.2591,     9.7019,     5.9621,     0.6467,     1.5646,     0.1850,     0.0901,     0.8864,     0.0075,     0.0133,     0.0665,         24,    20.0640,     0.9584,    11.0994,     3.1663,     0.0000,     0.0000,     0.0000,         83,         78,          9,          7, DEFECTOS 
193.jpg,          1,          7,   177.6000,   181.6000,   156.2000,     7.1414,     7.1414,     7.1414,    72.9375,    -5.9060,    12.4738,     4.7490,     0.1951,     0.6269,     0.1930,     0.1401,     0.7122,     0.0016,     0.0047,     0.0509,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         85,        169,          3,          3, DEFECTOS 
193.jpg,          1,          8,   138.4615,   131.5385,   106.2308,     4.4721,     4.4721,     4.4721,    54.8671,    -1.7415,    14.6469,     6.3013,     0.7070,     1.3676,     0.1315,     0.2347,     0.5430,     0.0078,     0.0329,     0.0630,         13,    11.8100,     0.8742,     6.1903,     3.0055,     0.0000,     0.0000,     0.0000,         87,        187,          6,          4, DEFECTOS 
193.jpg,          1,          9,   204.7273,   201.0606,    99.1515,     2.8284,     2.8284,     2.8284,    79.4107,   -12.0735,    50.2461,     5.7020,     2.6798,    10.7819,     0.1603,     0.5184,     0.8031,     0.0052,     0.1196,     0.0620,         33,    22.3960,     0.9171,    10.7417,     4.2823,     0.0000,     0.0000,     0.0000,        105,         61,         10,          7, DEFECTOS 
193.jpg,          1,         10,   222.2000,   224.4000,   190.3500,     3.6056,     3.6056,     3.6056,    88.3315,    -6.4008,    16.4737,     5.7623,     1.6665,     5.3550,     0.1793,     0.1531,     0.8800,     0.0079,     0.0514,     0.0633,         20,    15.1760,     0.8649,     7.5193,     3.7745,     0.0000,     0.0000,     0.0000,        109,         25,          7,          5, DEFECTOS 
193.jpg,          1,         11,   176.0000,   176.1250,   127.0000,     5.6569,     5.6569,     5.6569,    70.7530,    -7.9849,    25.2405,     4.4571,     1.7253,     3.0224,     0.1666,     0.2856,     0.6956,     0.0097,     0.0386,     0.0456,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,        111,        164,          4,          4, DEFECTOS 
193.jpg,          1,         12,   199.8000,   198.4000,   156.2000,     7.1414,     7.1414,     7.1414,    79.1495,    -6.3992,    21.3862,     4.5712,     0.9961,     2.8126,     0.1613,     0.2197,     0.7843,     0.0057,     0.0298,     0.0480,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        113,         56,          3,          3, DEFECTOS 
193.jpg,          1,         13,   192.2000,   196.8000,   167.8000,     7.1414,     7.0711,     6.6332,    78.3850,    -6.6365,    14.0371,     3.4976,     0.8381,     1.6444,     0.1930,     0.1477,     0.7718,     0.0017,     0.0195,     0.0376,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        113,        105,          3,          3, DEFECTOS 
193.jpg,          1,         14,   179.5000,   178.3750,   129.1250,     5.6569,     5.6569,     5.6569,    71.7004,    -7.4962,    25.3804,     3.0485,     1.7051,     4.7533,     0.1622,     0.2814,     0.7039,     0.0046,     0.0498,     0.0326,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,        117,        165,          3,          4, DEFECTOS 
193.jpg,          1,         15,   202.0882,   194.3235,    92.5000,     2.0000,     2.0000,     2.0000,    77.3573,   -10.1241,    50.4975,     5.4667,     3.2747,    11.6650,     0.1557,     0.5477,     0.7949,     0.0121,     0.1523,     0.0604,         68,    46.8180,     0.9744,    23.4723,     5.2745,     0.0000,     0.0000,     0.0000,        130,         93,         21,         10, DEFECTOS 
193.jpg,          1,         16,   189.2778,   176.0556,    68.2222,     3.7417,     3.7417,     3.7417,    71.1533,    -7.6048,    53.0654,     6.4621,     5.6497,    16.2834,     0.1442,     0.6381,     0.7423,     0.0163,     0.1811,     0.0584,         18,    13.7700,     0.8557,     6.9023,     3.5712,     0.0000,     0.0000,     0.0000,        131,        164,          4,          7, DEFECTOS 
193.jpg,          1,         17,   190.6667,   188.8333,    81.8889,     3.7417,     3.7417,     3.7417,    74.8027,   -13.0630,    52.4511,     5.6583,     3.3088,    10.3140,     0.1628,     0.5759,     0.7508,     0.0064,     0.1215,     0.0636,         18,    13.5880,     0.8599,     6.8993,     3.5213,     0.0000,     0.0000,     0.0000,        135,        154,          7,          4, DEFECTOS 
193.jpg,          1,         18,   188.4000,   186.0000,   157.8000,     7.1414,     7.1414,     7.1414,    74.9704,    -3.9375,    14.6535,     6.7552,     1.7617,     2.9710,     0.1521,     0.1657,     0.7396,     0.0178,     0.0359,     0.0691,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        137,         67,          3,          3, DEFECTOS 
193.jpg,          1,         19,   179.1034,   159.2414,    56.1379,     3.0000,     3.0000,     3.0000,    65.5959,    -4.0914,    52.7845,     5.5820,     5.0202,    12.0957,     0.1376,     0.6855,     0.7024,     0.0157,     0.1547,     0.0463,         29,    20.6180,     0.8188,     8.8650,     5.0891,     0.0000,     0.0000,     0.0000,        139,        163,          6,          8, DEFECTOS 
193.jpg,          1,         20,   209.4545,   209.5455,   148.6364,     4.7958,     4.7958,     4.7958,    82.7080,    -9.3496,    30.2025,     5.8522,     2.3427,     9.5273,     0.1676,     0.2924,     0.8250,     0.0068,     0.0883,     0.0658,         11,     9.1800,     0.7323,     4.6580,     3.1718,     0.0000,     0.0000,     0.0000,        141,         47,          5,          3, DEFECTOS 
193.jpg,          1,         21,   204.6957,   200.0000,   120.5652,     3.3166,     3.3166,     3.3166,    79.4195,    -9.4966,    39.9908,     4.5381,     4.4581,    12.1975,     0.1543,     0.4148,     0.8060,     0.0194,     0.1164,     0.0526,         23,    18.8480,     0.9507,    10.3097,     3.1971,     0.0000,     0.0000,     0.0000,        143,         60,          6,          9, DEFECTOS 
193.jpg,          1,         22,   182.6047,   172.3256,    95.3721,     2.4495,     2.4495,     2.4495,    69.7594,    -6.6960,    40.3647,     8.3092,     3.5815,     9.9656,     0.1477,     0.4808,     0.7177,     0.0134,     0.1210,     0.0866,         43,    28.3920,     0.9633,    14.8992,     3.9978,     0.0000,     0.0000,     0.0000,        143,         71,          8,         13, DEFECTOS 
193.jpg,          1,         23,   210.2000,   215.6000,   159.1000,     5.0990,     5.0990,     5.0990,    84.5092,   -10.9013,    27.3455,     6.6965,     1.5847,     3.8342,     0.1824,     0.2638,     0.8455,     0.0050,     0.0425,     0.0734,         10,     8.6260,     0.5923,     4.1633,     3.3546,     0.0000,     0.0000,     0.0000,        148,         52,          4,          4, DEFECTOS 
193.jpg,          1,         24,   194.1053,   189.7632,   100.4211,     2.6458,     2.6458,     2.6458,    75.5354,   -10.6188,    44.9835,     5.4439,     4.3775,    10.1088,     0.1575,     0.4859,     0.7648,     0.0130,     0.0986,     0.0585,         38,    27.3580,     0.9522,    14.1471,     4.3222,     0.0000,     0.0000,     0.0000,        152,         82,          8,         12, DEFECTOS 
193.jpg,          1,         25,   166.2500,   165.8750,   114.3750,     5.6569,     5.6569,     5.6569,    66.9336,    -8.1248,    26.7947,     4.7232,     1.1350,     2.2315,     0.1653,     0.3153,     0.6539,     0.0053,     0.0281,     0.0485,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,        152,        165,          4,          4, DEFECTOS 
193.jpg,          1,         26,   202.6667,   196.2000,   125.4667,     4.1231,     4.1231,     4.1231,    78.2845,    -7.9471,    36.2584,     5.7699,     4.0484,     8.4549,     0.1519,     0.3859,     0.7971,     0.0194,     0.0866,     0.0612,         15,    12.8440,     0.8744,     6.5681,     3.1872,     0.0000,     0.0000,     0.0000,        155,         67,          5,          6, DEFECTOS 
193.jpg,          1,         27,   214.3333,   212.4444,   152.5556,     3.0000,     3.0000,     3.0000,    83.9112,    -8.4362,    29.8539,     6.5183,     2.9402,    10.1641,     0.1604,     0.2880,     0.8405,     0.0062,     0.0954,     0.0742,         27,    20.6100,     0.7519,     8.0554,     5.3105,     0.0000,     0.0000,     0.0000,        168,         59,          7,          7, DEFECTOS 
193.jpg,          2,          1,   144.1538,   135.2308,    79.7308,     3.1623,     3.1623,     3.1623,    56.0190,    -4.4120,    30.5106,     5.8012,     3.8182,    12.9752,     0.1422,     0.4465,     0.5658,     0.0249,     0.1768,     0.0535,         26,    19.2120,     0.9212,     9.6483,     3.7548,     0.0000,     0.0000,     0.0000,         31,        122,          9,          6, DEFECTOS 
193.jpg,          2,          2,   179.6000,   180.6000,   149.2000,     5.9161,     5.9161,     2.4495,    72.6925,    -5.7193,    15.8979,     3.4501,     0.8976,     3.9309,     0.1744,     0.1721,     0.7082,     0.0110,     0.0356,     0.0377,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         42,         95,          3,          3, DEFECTOS 
193.jpg,          2,          3,   205.0645,   201.7419,   104.9677,     2.8284,     2.8284,     2.8284,    79.6990,   -11.6748,    47.5805,     5.7330,     3.6549,    13.4722,     0.1597,     0.4875,     0.8046,     0.0058,     0.1351,     0.0638,         31,    25.7620,     0.9156,    12.2547,     4.9271,     0.0000,     0.0000,     0.0000,         43,         86,         10,          8, DEFECTOS 
193.jpg,          2,          4,   177.1250,   169.2500,   142.7500,     5.6569,     5.6569,     5.6569,    69.3065,    -1.6296,    14.7112,     4.2478,     0.7548,     0.4867,     0.1287,     0.1945,     0.6946,     0.0069,     0.0104,     0.0445,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,         43,        102,          4,          4, DEFECTOS 
193.jpg,          2,          5,   180.4000,   182.2000,   148.0000,     7.1414,     7.1414,     7.1414,    73.1457,    -6.4788,    17.2700,     4.7045,     1.1715,     2.5427,     0.1749,     0.1898,     0.7145,     0.0062,     0.0361,     0.0488,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         52,         97,          3,          3, DEFECTOS 
193.jpg,          3,          1,   109.7237,    85.8487,    23.2566,     1.4142,     1.4142,     1.4142,    37.6413,     3.4870,    36.9623,    11.4743,     5.4326,     9.2834,     0.1194,     0.8046,     0.4303,     0.0163,     0.1847,     0.1052,        152,    44.1960,     0.5460,    15.6410,    13.1040,     0.0000,     0.0000,     0.0000,         44,        118,         16,         14, DEFECTOS 
193.jpg,          3,          2,   126.6000,   122.2000,    91.7000,     5.0990,     5.0990,     5.0990,    50.8749,    -3.5539,    17.3492,     6.0235,     0.7327,     1.9412,     0.1453,     0.2783,     0.4965,     0.0045,     0.0357,     0.0599,         10,    12.8440,     0.9073,     6.6131,     2.7809,     0.0000,     0.0000,     0.0000,         72,        121,          6,          3, DEFECTOS 
193.jpg,          3,          3,   215.7174,   216.8696,   150.4891,     1.7321,     1.7321,     1.7321,    85.1602,   -10.3379,    32.6201,     6.9169,     4.0832,    11.5414,     0.1675,     0.3187,     0.8552,     0.0108,     0.1285,     0.0752,         92,    34.0980,     0.5594,    12.1453,    10.0668,     0.0000,     0.0000,     0.0000,         75,          7,         12,         10, DEFECTOS 
193.jpg,          3,          4,   139.2000,   142.4000,   121.8000,     7.1414,     7.1414,     7.1414,    58.3569,    -4.9900,    10.5976,     4.3865,     0.4029,     0.8166,     0.1925,     0.1458,     0.5584,     0.0019,     0.0167,     0.0448,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        117,         99,          3,          3, DEFECTOS 
